Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Cuisine
18345778,Food Scouts,1,New Delhi,"North Indian, Chinese, Continental",700.0,Indian Rupees(Rs.),No,Yes,2,4.4,Very Good,229,Continental
18430901,Ghar Bistro Cafe,1,New Delhi,"Continental, North Indian, Chinese, Mughlai, Asian",800.0,Indian Rupees(Rs.),Yes,No,2,4.4,Very Good,153,Continental
18430901,Ghar Bistro Cafe,1,New Delhi,"Continental, North Indian, Chinese, Mughlai, Asian",800.0,Indian Rupees(Rs.),Yes,No,2,4.4,Very Good,153,North Indian
18430901,Ghar Bistro Cafe,1,New Delhi,"Continental, North Indian, Chinese, Mughlai, Asian",800.0,Indian Rupees(Rs.),Yes,No,2,4.4,Very Good,153,Chinese
18430901,Ghar Bistro Cafe,1,New Delhi,"Continental, North Indian, Chinese, Mughlai, Asian",800.0,Indian Rupees(Rs.),Yes,No,2,4.4,Very Good,153,Mughlai
18430901,Ghar Bistro Cafe,1,New Delhi,"Continental, North Indian, Chinese, Mughlai, Asian",800.0,Indian Rupees(Rs.),Yes,No,2,4.4,Very Good,153,Asian
18427236,Goosebumps,1,New Delhi,"Ice Cream, Desserts, Beverages",300.0,Indian Rupees(Rs.),No,Yes,1,4.2,Very Good,89,Ice Cream
18427236,Goosebumps,1,New Delhi,"Ice Cream, Desserts, Beverages",300.0,Indian Rupees(Rs.),No,Yes,1,4.2,Very Good,89,Desserts
18427236,Goosebumps,1,New Delhi,"Ice Cream, Desserts, Beverages",300.0,Indian Rupees(Rs.),No,Yes,1,4.2,Very Good,89,Beverages
18441764,Kalol Bar Te Kitchen,1,New Delhi,"North Indian, Mughlai, Chinese",1200.0,Indian Rupees(Rs.),Yes,No,3,4.0,Very Good,60,North Indian
18441764,Kalol Bar Te Kitchen,1,New Delhi,"North Indian, Mughlai, Chinese",1200.0,Indian Rupees(Rs.),Yes,No,3,4.0,Very Good,60,Mughlai
18441764,Kalol Bar Te Kitchen,1,New Delhi,"North Indian, Mughlai, Chinese",1200.0,Indian Rupees(Rs.),Yes,No,3,4.0,Very Good,60,Chinese
312476,Lights Camera Action Air Bar,1,New Delhi,"North Indian, Continental",1300.0,Indian Rupees(Rs.),No,No,3,4.4,Very Good,1636,North Indian
312476,Lights Camera Action Air Bar,1,New Delhi,"North Indian, Continental",1300.0,Indian Rupees(Rs.),No,No,3,4.4,Very Good,1636,Continental
18421044,Midnight Hunger Hub,1,New Delhi,"North Indian, Fast Food, Italian, Asian",800.0,Indian Rupees(Rs.),No,Yes,2,4.3,Very Good,58,North Indian
18421044,Midnight Hunger Hub,1,New Delhi,"North Indian, Fast Food, Italian, Asian",800.0,Indian Rupees(Rs.),No,Yes,2,4.3,Very Good,58,Fast Food
18421044,Midnight Hunger Hub,1,New Delhi,"North Indian, Fast Food, Italian, Asian",800.0,Indian Rupees(Rs.),No,Yes,2,4.3,Very Good,58,Italian
18421044,Midnight Hunger Hub,1,New Delhi,"North Indian, Fast Food, Italian, Asian",800.0,Indian Rupees(Rs.),No,Yes,2,4.3,Very Good,58,Asian
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,Kashmiri
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,North Indian
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,Mughlai
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,South Indian
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,Maharashtrian
18252401,National Highway 44,1,New Delhi,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100.0,Indian Rupees(Rs.),Yes,No,3,4.4,Very Good,676,Gujarati
3077,Pirates of Grill,1,New Delhi,"North Indian, Continental, Mughlai, Asian",1500.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,2514,North Indian
3077,Pirates of Grill,1,New Delhi,"North Indian, Continental, Mughlai, Asian",1500.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,2514,Continental
3077,Pirates of Grill,1,New Delhi,"North Indian, Continental, Mughlai, Asian",1500.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,2514,Mughlai
3077,Pirates of Grill,1,New Delhi,"North Indian, Continental, Mughlai, Asian",1500.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,2514,Asian
300416,Prem Di Hatti,1,New Delhi,"North Indian, Street Food",200.0,Indian Rupees(Rs.),No,No,1,4.0,Very Good,220,North Indian
300416,Prem Di Hatti,1,New Delhi,"North Indian, Street Food",200.0,Indian Rupees(Rs.),No,No,1,4.0,Very Good,220,Street Food
18415387,Showstopper,1,New Delhi,"Continental, North Indian, Chinese, Asian",1000.0,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,163,Continental
18415387,Showstopper,1,New Delhi,"Continental, North Indian, Chinese, Asian",1000.0,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,163,North Indian
18415387,Showstopper,1,New Delhi,"Continental, North Indian, Chinese, Asian",1000.0,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,163,Chinese
18415387,Showstopper,1,New Delhi,"Continental, North Indian, Chinese, Asian",1000.0,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,163,Asian
18322621,Spotlight Bistro Bar,1,New Delhi,"Continental, North Indian, Chinese",1300.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,129,Continental
18322621,Spotlight Bistro Bar,1,New Delhi,"Continental, North Indian, Chinese",1300.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,129,North Indian
18322621,Spotlight Bistro Bar,1,New Delhi,"Continental, North Indian, Chinese",1300.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,129,Chinese
18432011,The Diet Kitchen,1,New Delhi,"Continental, Healthy Food",700.0,Indian Rupees(Rs.),No,No,2,4.1,Very Good,31,Continental
18432011,The Diet Kitchen,1,New Delhi,"Continental, Healthy Food",700.0,Indian Rupees(Rs.),No,No,2,4.1,Very Good,31,Healthy Food
18254514,The Drunk House,1,New Delhi,"North Indian, Italian, Chinese",1300.0,Indian Rupees(Rs.),No,No,3,4.2,Very Good,289,North Indian
18254514,The Drunk House,1,New Delhi,"North Indian, Italian, Chinese",1300.0,Indian Rupees(Rs.),No,No,3,4.2,Very Good,289,Italian
18254514,The Drunk House,1,New Delhi,"North Indian, Italian, Chinese",1300.0,Indian Rupees(Rs.),No,No,3,4.2,Very Good,289,Chinese
18381259,The Headquarter,1,New Delhi,"Continental, Italian, Mediterranean, Asian",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,153,Continental
18381259,The Headquarter,1,New Delhi,"Continental, Italian, Mediterranean, Asian",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,153,Italian
18381259,The Headquarter,1,New Delhi,"Continental, Italian, Mediterranean, Asian",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,153,Mediterranean
18381259,The Headquarter,1,New Delhi,"Continental, Italian, Mediterranean, Asian",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,153,Asian
18454951,Tippling Street,1,New Delhi,"Continental, Modern Indian, Asian",1000.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,91,Continental
18454951,Tippling Street,1,New Delhi,"Continental, Modern Indian, Asian",1000.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,91,Modern Indian
18454951,Tippling Street,1,New Delhi,"Continental, Modern Indian, Asian",1000.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,91,Asian
300844,34 Chowringhee Lane,1,New Delhi,Fast Food,300.0,Indian Rupees(Rs.),No,No,1,3.3,Average,85,Fast Food
3247,Apni Rasoi,1,New Delhi,North Indian,300.0,Indian Rupees(Rs.),No,No,1,3.0,Average,76,North Indian
6481,Apsara Restaurant,1,New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450.0,Indian Rupees(Rs.),No,Yes,1,2.7,Average,114,Fast Food
6481,Apsara Restaurant,1,New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450.0,Indian Rupees(Rs.),No,Yes,1,2.7,Average,114,North Indian
6481,Apsara Restaurant,1,New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450.0,Indian Rupees(Rs.),No,Yes,1,2.7,Average,114,Chinese
6481,Apsara Restaurant,1,New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450.0,Indian Rupees(Rs.),No,Yes,1,2.7,Average,114,South Indian
6481,Apsara Restaurant,1,New Delhi,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450.0,Indian Rupees(Rs.),No,Yes,1,2.7,Average,114,Ice Cream
8771,Ashu Bhature Wala,1,New Delhi,Street Food,200.0,Indian Rupees(Rs.),No,No,1,3.3,Average,79,Street Food
300862,Bakery Wala The Cake Shop,1,New Delhi,"Bakery, Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,Bakery
300862,Bakery Wala The Cake Shop,1,New Delhi,"Bakery, Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,Chinese
300862,Bakery Wala The Cake Shop,1,New Delhi,"Bakery, Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,Fast Food
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,North Indian
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,Chinese
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,South Indian
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,Street Food
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,Fast Food
4056,Bikanervala,1,New Delhi,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,110,Mithai
308212,Chalte Firte Momos Special Foods,1,New Delhi,"Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,212,Chinese
308212,Chalte Firte Momos Special Foods,1,New Delhi,"Chinese, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,212,Fast Food
303595,Chicken Khurana,1,New Delhi,"North Indian, Mughlai",550.0,Indian Rupees(Rs.),No,Yes,2,2.7,Average,128,North Indian
303595,Chicken Khurana,1,New Delhi,"North Indian, Mughlai",550.0,Indian Rupees(Rs.),No,Yes,2,2.7,Average,128,Mughlai
7679,Chit Chat,1,New Delhi,"North Indian, Chinese, Raw Meats",700.0,Indian Rupees(Rs.),No,Yes,2,3.1,Average,68,North Indian
7679,Chit Chat,1,New Delhi,"North Indian, Chinese, Raw Meats",700.0,Indian Rupees(Rs.),No,Yes,2,3.1,Average,68,Chinese
7679,Chit Chat,1,New Delhi,"North Indian, Chinese, Raw Meats",700.0,Indian Rupees(Rs.),No,Yes,2,3.1,Average,68,Raw Meats
8389,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.3,Average,82,Pizza
8389,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.3,Average,82,Fast Food
9408,Gurdasman Punjabi Khana Caterers,1,New Delhi,North Indian,250.0,Indian Rupees(Rs.),No,No,1,3.3,Average,64,North Indian
313336,KFC,1,New Delhi,"American, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.1,Average,60,American
313336,KFC,1,New Delhi,"American, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.1,Average,60,Fast Food
6477,Malika Bakers Pastry Shop,1,New Delhi,"Bakery, Fast Food",150.0,Indian Rupees(Rs.),No,No,1,3.4,Average,95,Bakery
6477,Malika Bakers Pastry Shop,1,New Delhi,"Bakery, Fast Food",150.0,Indian Rupees(Rs.),No,No,1,3.4,Average,95,Fast Food
191,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,108,Fast Food
191,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,108,Burger
2000,Nakshatra Punjabi Rasoi,1,New Delhi,"North Indian, Chinese, South Indian",450.0,Indian Rupees(Rs.),No,Yes,1,3.3,Average,116,North Indian
2000,Nakshatra Punjabi Rasoi,1,New Delhi,"North Indian, Chinese, South Indian",450.0,Indian Rupees(Rs.),No,Yes,1,3.3,Average,116,Chinese
2000,Nakshatra Punjabi Rasoi,1,New Delhi,"North Indian, Chinese, South Indian",450.0,Indian Rupees(Rs.),No,Yes,1,3.3,Average,116,South Indian
7137,New Eleven to Eleven,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),No,Yes,3,3.0,Average,126,North Indian
7137,New Eleven to Eleven,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),No,Yes,3,3.0,Average,126,Chinese
311711,Pasta Hut,1,New Delhi,Fast Food,400.0,Indian Rupees(Rs.),No,No,1,3.3,Average,34,Fast Food
6308,Patiala Shahi,1,New Delhi,"North Indian, Mughlai",650.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,78,North Indian
6308,Patiala Shahi,1,New Delhi,"North Indian, Mughlai",650.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,78,Mughlai
5283,Pavitra Bakers,1,New Delhi,"Bakery, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,73,Bakery
5283,Pavitra Bakers,1,New Delhi,"Bakery, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,73,Chinese
5283,Pavitra Bakers,1,New Delhi,"Bakery, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,73,Fast Food
5313,Punjabi Rasoi,1,New Delhi,"North Indian, South Indian, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,164,North Indian
5313,Punjabi Rasoi,1,New Delhi,"North Indian, South Indian, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,164,South Indian
5313,Punjabi Rasoi,1,New Delhi,"North Indian, South Indian, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,164,Fast Food
8915,Puratan Family Restaurant Bar,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,3,3.3,Average,156,North Indian
8915,Puratan Family Restaurant Bar,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,3,3.3,Average,156,Chinese
309429,Sardar A Pure Meat Shop,1,New Delhi,"Raw Meats, Fast Food, North Indian",150.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,Raw Meats
309429,Sardar A Pure Meat Shop,1,New Delhi,"Raw Meats, Fast Food, North Indian",150.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,Fast Food
309429,Sardar A Pure Meat Shop,1,New Delhi,"Raw Meats, Fast Food, North Indian",150.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59,North Indian
3114,Spice Court,1,New Delhi,"Chinese, North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.6,Average,59,Chinese
3114,Spice Court,1,New Delhi,"Chinese, North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.6,Average,59,North Indian
3114,Spice Court,1,New Delhi,"Chinese, North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.6,Average,59,Mughlai
3229,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,132,American
3229,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,132,Fast Food
3229,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,132,Salad
3229,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,132,Healthy Food
18254676,Urban Garden Cafe,1,New Delhi,"Fast Food, Italian",400.0,Indian Rupees(Rs.),No,No,1,3.1,Average,20,Fast Food
18254676,Urban Garden Cafe,1,New Delhi,"Fast Food, Italian",400.0,Indian Rupees(Rs.),No,No,1,3.1,Average,20,Italian
18365897,Behrouz Biryani,1,New Delhi,Biryani,600.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,45,Biryani
9253,BTW,1,New Delhi,"South Indian, Street Food, Mithai",400.0,Indian Rupees(Rs.),No,No,1,3.5,Good,75,South Indian
9253,BTW,1,New Delhi,"South Indian, Street Food, Mithai",400.0,Indian Rupees(Rs.),No,No,1,3.5,Good,75,Street Food
9253,BTW,1,New Delhi,"South Indian, Street Food, Mithai",400.0,Indian Rupees(Rs.),No,No,1,3.5,Good,75,Mithai
310459,Chalte Firte Momos Special Foods,1,New Delhi,Fast Food,350.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,55,Fast Food
218,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.5,Good,123,Pizza
218,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.5,Good,123,Fast Food
300841,Gaurav Pastry Palace,1,New Delhi,"Bakery, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.6,Good,95,Bakery
300841,Gaurav Pastry Palace,1,New Delhi,"Bakery, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.6,Good,95,Chinese
302466,Jhakkas,1,New Delhi,"Street Food, South Indian",250.0,Indian Rupees(Rs.),No,No,1,3.5,Good,175,Street Food
302466,Jhakkas,1,New Delhi,"Street Food, South Indian",250.0,Indian Rupees(Rs.),No,No,1,3.5,Good,175,South Indian
309629,Kebab Xpress,1,New Delhi,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,Yes,2,3.5,Good,62,North Indian
309629,Kebab Xpress,1,New Delhi,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,Yes,2,3.5,Good,62,Mughlai
18312438,Keventers,1,New Delhi,Beverages,400.0,Indian Rupees(Rs.),No,No,1,3.8,Good,43,Beverages
9348,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.5,Good,67,Fast Food
9348,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.5,Good,67,Burger
304928,Moti Mahal Delux,1,New Delhi,"North Indian, Mughlai, Chinese",800.0,Indian Rupees(Rs.),Yes,Yes,2,3.5,Good,159,North Indian
304928,Moti Mahal Delux,1,New Delhi,"North Indian, Mughlai, Chinese",800.0,Indian Rupees(Rs.),Yes,Yes,2,3.5,Good,159,Mughlai
304928,Moti Mahal Delux,1,New Delhi,"North Indian, Mughlai, Chinese",800.0,Indian Rupees(Rs.),Yes,Yes,2,3.5,Good,159,Chinese
18273634,Mr Sub,1,New Delhi,Fast Food,400.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,42,Fast Food
18246132,Niks Kitchen,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,Yes,2,3.8,Good,56,North Indian
18246132,Niks Kitchen,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,Yes,2,3.8,Good,56,Chinese
302302,Punjabi Dhaba,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,3.6,Good,98,North Indian
18355152,Satvik Rasoi,1,New Delhi,North Indian,700.0,Indian Rupees(Rs.),No,Yes,2,3.8,Good,31,North Indian
308969,Shree Gopal Ji Chole Bhature,1,New Delhi,Street Food,200.0,Indian Rupees(Rs.),No,No,1,3.9,Good,129,Street Food
302344,South Indian Corner,1,New Delhi,"South Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.5,Good,62,South Indian
302344,South Indian Corner,1,New Delhi,"South Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.5,Good,62,Chinese
307466,The Chocolate Villa,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.9,Good,257,Bakery
307466,The Chocolate Villa,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.9,Good,257,Desserts
307466,The Chocolate Villa,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.9,Good,257,Fast Food
3108,Vaishno Punjabi Dhaba,1,New Delhi,North Indian,400.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,70,North Indian
309783,WTF Whats the Food,1,New Delhi,"North Indian, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,83,North Indian
309783,WTF Whats the Food,1,New Delhi,"North Indian, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,83,Chinese
309783,WTF Whats the Food,1,New Delhi,"North Indian, Chinese, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,1,3.5,Good,83,Fast Food
8883,Handi Chhareyan Di,1,New Delhi,"North Indian, Chinese",550.0,Indian Rupees(Rs.),No,Yes,2,2.3,Poor,128,North Indian
8883,Handi Chhareyan Di,1,New Delhi,"North Indian, Chinese",550.0,Indian Rupees(Rs.),No,Yes,2,2.3,Poor,128,Chinese
300966,Svaruchi Bhoj,1,New Delhi,"North Indian, South Indian, Chinese",600.0,Indian Rupees(Rs.),No,No,2,2.4,Poor,62,North Indian
300966,Svaruchi Bhoj,1,New Delhi,"North Indian, South Indian, Chinese",600.0,Indian Rupees(Rs.),No,No,2,2.4,Poor,62,South Indian
300966,Svaruchi Bhoj,1,New Delhi,"North Indian, South Indian, Chinese",600.0,Indian Rupees(Rs.),No,No,2,2.4,Poor,62,Chinese
18408058,Caffe 9,1,New Delhi,"North Indian, Continental, European, American, Mediterranean",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.2,Very Good,69,North Indian
18408058,Caffe 9,1,New Delhi,"North Indian, Continental, European, American, Mediterranean",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.2,Very Good,69,Continental
18408058,Caffe 9,1,New Delhi,"North Indian, Continental, European, American, Mediterranean",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.2,Very Good,69,European
18408058,Caffe 9,1,New Delhi,"North Indian, Continental, European, American, Mediterranean",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.2,Very Good,69,American
18408058,Caffe 9,1,New Delhi,"North Indian, Continental, European, American, Mediterranean",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.2,Very Good,69,Mediterranean
301763,Jai Vaishno Rasoi,1,New Delhi,North Indian,250.0,Indian Rupees(Rs.),No,Yes,1,4.2,Very Good,171,North Indian
18425766,Chidya Ghar Roseate House,1,New Delhi,Continental,3700.0,Indian Rupees(Rs.),No,No,4,2.9,Average,4,Continental
18382353,DEL Roseate House,1,New Delhi,"Continental, American, North Indian",3000.0,Indian Rupees(Rs.),Yes,No,4,3.6,Good,30,Continental
18382353,DEL Roseate House,1,New Delhi,"Continental, American, North Indian",3000.0,Indian Rupees(Rs.),Yes,No,4,3.6,Good,30,American
18382353,DEL Roseate House,1,New Delhi,"Continental, American, North Indian",3000.0,Indian Rupees(Rs.),Yes,No,4,3.6,Good,30,North Indian
18463962,Roasted Roseate,1,New Delhi,"Cafe, Bakery",1000.0,Indian Rupees(Rs.),Yes,No,3,0.0,Not rated,3,Cafe
18463962,Roasted Roseate,1,New Delhi,"Cafe, Bakery",1000.0,Indian Rupees(Rs.),Yes,No,3,0.0,Not rated,3,Bakery
7310,Adish,1,New Delhi,"North Indian, Chinese, South Indian",700.0,Indian Rupees(Rs.),No,No,2,3.1,Average,45,North Indian
7310,Adish,1,New Delhi,"North Indian, Chinese, South Indian",700.0,Indian Rupees(Rs.),No,No,2,3.1,Average,45,Chinese
7310,Adish,1,New Delhi,"North Indian, Chinese, South Indian",700.0,Indian Rupees(Rs.),No,No,2,3.1,Average,45,South Indian
4336,Amritsari Dhaba,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,No,2,3.2,Average,18,North Indian
4336,Amritsari Dhaba,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,No,2,3.2,Average,18,Chinese
305517,Amritsari Xpress,1,New Delhi,North Indian,300.0,Indian Rupees(Rs.),No,No,1,3.0,Average,6,North Indian
303289,Anupam Sweets,1,New Delhi,Mithai,250.0,Indian Rupees(Rs.),No,No,1,2.6,Average,12,Mithai
18334429,B Two,1,New Delhi,Chinese,400.0,Indian Rupees(Rs.),No,No,1,3.0,Average,7,Chinese
309531,Babbu Da Punjabi Dhaba,1,New Delhi,North Indian,300.0,Indian Rupees(Rs.),No,No,1,3.3,Average,27,North Indian
8216,Bakers Byte,1,New Delhi,Fast Food,200.0,Indian Rupees(Rs.),No,No,1,3.3,Average,34,Fast Food
18384121,Bamboo Hut,1,New Delhi,"Naga, Tibetan",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,15,Naga
18384121,Bamboo Hut,1,New Delhi,"Naga, Tibetan",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,15,Tibetan
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,90,North Indian
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,90,South Indian
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,90,Chinese
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,90,Street Food
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,2.8,Average,90,Mithai
300258,Cafe Coffee Day The Lounge,1,New Delhi,Cafe,750.0,Indian Rupees(Rs.),No,No,2,2.5,Average,32,Cafe
304107,Cafe Coffee Day,1,New Delhi,Cafe,450.0,Indian Rupees(Rs.),No,No,1,2.8,Average,16,Cafe
